seed,name,family,history,latest_only,seconds,origin,patients,positives,selected,captured,recall,precision,lift,ap
43,lgb_history_all,lgbm_capacity,True,False,3.734345699998812,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.45936003689737304
43,lr_history_all_0.01,logistic_regression,True,False,2.694450799997867,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.45383981357619596
43,lr_history_all_0.1,logistic_regression,True,False,2.8037524999999732,new fit,344,37,35,13,0.35135135135135137,0.37142857142857144,3.4532818532818537,0.38385416329384725
43,cat_history_latest_d3,catboost,True,True,3.8619168999975955,new fit,344,37,35,15,0.40540540540540543,0.42857142857142855,3.9845559845559846,0.442834048518148
43,cat_history_latest_d5,catboost,True,True,5.742061500001,new fit,344,37,35,15,0.40540540540540543,0.42857142857142855,3.9845559845559846,0.48193797419578904
43,xgb_history_latest_d2,xgboost,True,True,2.4557689000030223,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.4758616069939037
43,xgb_history_latest_d3,xgboost,True,True,2.6166487999980745,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.478060687944408
43,lgb_history_latest,lgbm_capacity,True,True,2.4895770000002813,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.48500408857518
43,lr_history_latest_0.01,logistic_regression,True,True,1.8199348999987706,new fit,344,37,35,15,0.40540540540540543,0.42857142857142855,3.9845559845559846,0.4472153488762537
43,lr_history_latest_0.1,logistic_regression,True,True,1.7032772000020486,new fit,344,37,35,17,0.4594594594594595,0.4857142857142857,4.5158301158301155,0.41380241562219156
43,lambda_True,lambdarank,True,True,2.9244667000020854,new fit,344,37,35,15,0.40540540540540543,0.42857142857142855,3.9845559845559846,0.40343814919255006
43,rank_mlp_True_0.0,rank_mlp,True,True,2.7914899999996123,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.46342713600219226
43,rank_mlp_True_1.0,rank_mlp,True,True,2.8975965999998152,new fit,344,37,35,17,0.4594594594594595,0.4857142857142857,4.5158301158301155,0.4498393244637185
43,tabm_history_False,tabm,True,False,70.78749199999947,new fit,344,37,35,15,0.40540540540540543,0.42857142857142855,3.9845559845559846,0.49573232927187927
43,realmlp_history_False,realmlp,True,False,58.913815500000055,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.5011474577675588
43,tabm_history_True,tabm,True,True,24.445616499997413,new fit,344,37,35,15,0.40540540540540543,0.42857142857142855,3.9845559845559846,0.4544591320697105
43,realmlp_history_True,realmlp,True,True,23.492747899999813,new fit,344,37,35,17,0.4594594594594595,0.4857142857142857,4.5158301158301155,0.47805054186775764
43,ehr_hybridFalse_pre0,ehr_transformer,False,True,70.44346850000147,new fit,344,37,35,14,0.3783783783783784,0.4,3.718918918918919,0.33472228302921886
43,ehr_hybridFalse_pre5,ehr_transformer,False,True,93.54466239999965,new fit,344,37,35,14,0.3783783783783784,0.4,3.718918918918919,0.35122820371107777
43,ehr_hybridTrue_pre0,ehr_transformer,True,True,64.26959409999836,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.44826624312988367
43,ehr_hybridTrue_pre5,ehr_transformer,True,True,92.92500750000181,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.444114989091233
43,retain_hybrid,retain,True,True,59.97119980000207,new fit,344,37,35,16,0.43243243243243246,0.45714285714285713,4.25019305019305,0.4529862377058318
44,lightgbm_reference,lightgbm,False,False,0.3420992000028491,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5251130524508307
44,logistic_reference,logistic_regression,False,False,0.20452010000008158,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.45206084865009327
44,lightgbm_tuned_0,lightgbm,False,False,0.15597599999819067,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.517646905674504
44,lightgbm_tuned_1,lightgbm,False,False,0.13211389999923995,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.35346998388677353
44,lightgbm_tuned_2,lightgbm,False,False,0.1532641000012518,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5058108133589585
44,lightgbm_tuned_3,lightgbm,False,False,0.2642257999978028,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5288247570295449
44,lightgbm_tuned_4,lightgbm,False,False,0.17445419999785372,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5016808406855398
44,lightgbm_tuned_5,lightgbm,False,False,0.32374519999939366,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.526829945055577
44,logistic_tuned_0,logistic_regression,False,False,0.15053740000075777,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.4746660391289197
44,logistic_tuned_1,logistic_regression,False,False,0.16925029999765684,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.45405305112232097
44,logistic_tuned_2,logistic_regression,False,False,0.19469290000051842,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.45085172480292696
44,logistic_tuned_3,logistic_regression,False,False,0.24725369999941904,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.45076899836274087
44,tabm_00,tabm,False,False,8.750213200000871,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.4847765136589346
44,tabm_01,tabm,False,False,5.369442100000015,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.49317118617596445
44,tabm_02,tabm,False,False,11.87019700000019,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5034831875831198
44,tabm_03,tabm,False,False,9.102167699998972,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5059417175143268
44,tabm_04,tabm,False,False,14.95853409999836,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.4937448978727579
44,tabm_05,tabm,False,False,13.551337200002308,reused exact prior development predictions,346,39,35,14,0.358974358974359,0.4,3.548717948717949,0.46561844229199734
44,tabm_06,tabm,False,False,20.81665150000117,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5000778011441248
44,tabm_07,tabm,False,False,30.003306700000394,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5154353101942188
44,tabm_08,tabm,False,False,21.46651329999804,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5131912250305319
44,tabm_09,tabm,False,False,20.3155442999996,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4928627324990142
44,tabm_10,tabm,False,False,7.973752300000342,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.5108858242230836
44,tabm_11,tabm,False,False,18.597607299998344,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5229872500076392
44,realmlp_0,realmlp,False,False,36.793035300001065,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.5006845350334446
44,realmlp_1,realmlp,False,False,32.65645930000028,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.4878134370641761
44,realmlp_2,realmlp,False,False,31.25530009999784,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.49789390105224834
44,realmlp_3,realmlp,False,False,39.06009269999777,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5098451477695165
44,tabicl_0,tabicl,False,False,184.25953550000122,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.44794578512121613
44,tabicl_1,tabicl,False,False,112.56001339999784,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.48151509478605303
44,mlp_tuned_0,mlp,False,False,5.330250199996954,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4753140403996237
44,mlp_tuned_1,mlp,False,False,5.111856499999703,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.47442393305701175
44,mlp_tuned_2,mlp,False,False,5.679409399999713,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.4912969622781233
44,mlp_tuned_3,mlp,False,False,3.798614899998938,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.46558725533167433
44,tabm_refine_15,tabm,False,False,20.25526709999758,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4999952055588647
44,tabm_refine_20,tabm,False,False,17.416932399999496,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.4712567137152951
44,tabm_refine_40,tabm,False,False,11.3872048000012,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.4689643787778212
44,residual_mlp_0,tabm,False,False,1.472866399999475,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.4787194337563596
44,residual_mlp_1,tabm,False,False,1.4197477999987314,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.45299324231607546
44,residual_mlp_2,tabm,False,False,1.5720749000029173,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.4929232601624283
44,residual_mlp_3,tabm,False,False,1.3148652000018046,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.4795967907170687
44,residual_mlp_4,tabm,False,False,1.2927495000003546,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.47450862400716176
44,residual_mlp_5,tabm,False,False,1.2616712000017287,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4929819193010037
44,tabicl_refine_20,tabicl,False,False,102.8094736000021,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.46452626112184237
44,tabicl_refine_45,tabicl,False,False,139.34040520000053,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.45954324031282917
44,lightgbm_unweighted_0,lightgbm,False,False,0.15160119999927701,reused exact prior development predictions,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5243611719209675
44,lightgbm_unweighted_1,lightgbm,False,False,0.16923899999892456,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.535736591176855
44,lightgbm_unweighted_2,lightgbm,False,False,0.19370970000090892,reused exact prior development predictions,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.511105170202673
44,lightgbm_unweighted_3,lightgbm,False,False,0.24105559999952675,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.5144918116434367
44,logistic_unweighted_0,logistic_regression,False,False,0.21642979999887757,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.49113482115100043
44,logistic_unweighted_1,logistic_regression,False,False,0.22155260000363342,reused exact prior development predictions,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.48081172152500745
44,logistic_unweighted_2,logistic_regression,False,False,0.21705459999793675,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.4770615873492248
44,logistic_unweighted_3,logistic_regression,False,False,0.32694090000222786,reused exact prior development predictions,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.4720244091838002
44,tabpfn_30,tabpfn,False,False,248.55722900000183,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.5011218859376461
44,tabpfn_full,tabpfn,False,False,499.3699003999973,reused exact prior development predictions,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4923190617784806
44,cat_wide_all_d3,catboost,False,False,2.6146899000013946,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5192104884628757
44,cat_wide_all_d5,catboost,False,False,4.023508900001616,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5285011603342274
44,xgb_wide_all_d2,xgboost,False,False,2.6288016000034986,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5143150981646665
44,xgb_wide_all_d3,xgboost,False,False,1.0486589000029198,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5286369183709759
44,lgb_wide_all,lgbm_capacity,False,False,1.3153591000009328,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.4996305943937308
44,lr_wide_all_0.01,logistic_regression,False,False,0.21327039999960107,new fit,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.49113482115100043
44,lr_wide_all_0.1,logistic_regression,False,False,0.35561930000039865,new fit,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.47686902407659115
44,cat_wide_latest_d3,catboost,False,True,1.571131400000013,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.500380991343971
44,cat_wide_latest_d5,catboost,False,True,2.608003800000006,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.5200939212426058
44,xgb_wide_latest_d2,xgboost,False,True,0.707794300000387,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.49952391207652835
44,xgb_wide_latest_d3,xgboost,False,True,0.7745833000008133,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.48171327758370097
44,lgb_wide_latest,lgbm_capacity,False,True,0.9158623999974225,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.4373298308700214
44,lr_wide_latest_0.01,logistic_regression,False,True,0.14244020000114688,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.5287731152500191
44,lr_wide_latest_0.1,logistic_regression,False,True,0.13921189999746275,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5220393206269243
44,lambda_False,lambdarank,False,True,1.245034100000339,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5213085350730206
44,rank_mlp_False_0.0,rank_mlp,False,True,3.673274200002197,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.4866266465314577
44,rank_mlp_False_1.0,rank_mlp,False,True,0.9847743999998784,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5041895080080852
44,cat_history_all_d3,catboost,True,False,5.597571600002993,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5204699564706886
44,cat_history_all_d5,catboost,True,False,8.160796699998173,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5157606661783191
44,xgb_history_all_d2,xgboost,True,False,3.671807099999569,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.523371263927242
44,xgb_history_all_d3,xgboost,True,False,3.898660099999688,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5200978598202348
44,lgb_history_all,lgbm_capacity,True,False,3.805347299999994,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.49673197432926697
44,lr_history_all_0.01,logistic_regression,True,False,2.65776950000145,new fit,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.4702222575557222
44,lr_history_all_0.1,logistic_regression,True,False,2.745773899998312,new fit,346,39,35,15,0.38461538461538464,0.42857142857142855,3.802197802197802,0.44891759620236316
44,cat_history_latest_d3,catboost,True,True,3.8922218999978213,new fit,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.5227709837861331
44,cat_history_latest_d5,catboost,True,True,5.756330699998216,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5093463961917353
44,xgb_history_latest_d2,xgboost,True,True,2.423975199999404,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.49522021688797446
44,xgb_history_latest_d3,xgboost,True,True,2.6006541999995534,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.4775842814018743
44,lgb_history_latest,lgbm_capacity,True,True,2.553222700000333,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5167285220209386
44,lr_history_latest_0.01,logistic_regression,True,True,1.730317900000955,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5058101175127574
44,lr_history_latest_0.1,logistic_regression,True,True,1.8412757000005513,new fit,346,39,35,16,0.41025641025641024,0.45714285714285713,4.0556776556776555,0.48901058761650323
44,lambda_True,lambdarank,True,True,2.9131812999985414,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.4910948364371811
44,rank_mlp_True_0.0,rank_mlp,True,True,2.752515399999538,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5124604603554828
44,rank_mlp_True_1.0,rank_mlp,True,True,2.596941899999365,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.5174680747427582
44,tabm_history_False,tabm,True,False,49.13568040000246,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.500675642294174
44,realmlp_history_False,realmlp,True,False,57.720930899999075,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.47537303269186315
44,tabm_history_True,tabm,True,True,23.183134699997026,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.48860840572082165
44,realmlp_history_True,realmlp,True,True,23.433498900001723,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4891068712129517
44,ehr_hybridFalse_pre0,ehr_transformer,False,True,55.196582199998375,new fit,346,39,35,18,0.46153846153846156,0.5142857142857142,4.562637362637362,0.4009905670549176
44,ehr_hybridFalse_pre5,ehr_transformer,False,True,109.75698449999982,new fit,346,39,35,17,0.4358974358974359,0.4857142857142857,4.309157509157509,0.4763601474625291
44,ehr_hybridTrue_pre0,ehr_transformer,True,True,73.54698360000111,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.5096459627580927
44,ehr_hybridTrue_pre5,ehr_transformer,True,True,87.76655500000197,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.49999923652009975
44,retain_hybrid,retain,True,True,66.65611720000015,new fit,346,39,35,19,0.48717948717948717,0.5428571428571428,4.816117216117216,0.49637409905534735
